date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,surplus,expense_ratio,debt_pressure
2019-03-02,1603,1109.22,3623.5499999999997,0.27,2530.93,recession,819.0,0.13,304.89,969.37,9,403.16,33,0,518.14,2066.86,Freelance,1038.55,Healthcare,Positive,71.6,High,0.0,0,-2514.33,326.6755017039,27.486882674311673
2019-04-01,1299,3033.43,3503.7400000000002,0.16,3004.84,inflation,682.0,0.37,695.7,148.08,3,912.48,28,0,390.15,2203.19,Salary,910.4,Education,Neutral,77.4,Low,0.0,0,-470.3100000000004,115.50423118384141,22.934433957599158
2019-05-01,1153,4882.49,3995.3599999999997,0.19,1383.52,normal,619.0,0.56,507.26,1226.36,3,651.69,83,0,541.66,1637.07,Salary,1816.63,Healthcare,Positive,91.0,High,1274.98,0,887.1300000000001,81.83037753277527,10.389370997175622
2019-05-31,1153,2418.33,4820.74,0.26,3282.14,recession,648.0,0.47,448.88,271.33,8,981.3,77,0,905.31,2731.44,Mixed,1183.99,Transportation,Negative,64.6,High,0.0,0,-2402.41,199.34169447511297,18.561569347442244
2019-06-30,1400,3681.75,3918.77,0.19,3213.16,normal,678.0,0.32,184.37,531.02,2,2319.0,91,0,632.4,2476.24,Mixed,810.13,Transportation,Positive,84.2,Low,7.26,0,-237.01999999999998,106.43769946357031,5.007672981598424
2019-07-30,1387,4298.25,2818.17,0.28,3467.47,normal,629.0,0.5,294.49,498.57,8,1768.46,90,0,468.41,1058.61,Salary,1291.15,Rent,Negative,41.1,Medium,95.69,0,1480.08,65.56552085150933,6.851393008782644
2019-08-29,1548,3536.27,3601.65,0.26,2996.39,normal,697.0,0.55,651.73,363.09,6,540.26,32,0,236.07,1881.39,Salary,1484.19,Rent,Positive,79.8,Medium,932.77,0,-65.38000000000011,101.84884072765936,18.42987102229185
2019-09-28,1521,4900.43,4738.27,0.07,2610.75,normal,710.0,0.33,404.32,318.27,6,357.73,94,0,702.48,3137.2,Salary,898.59,Insurance,Positive,42.2,Low,1071.0,0,162.15999999999985,96.69090263507488,8.250704530010632
2019-10-28,1444,4179.78,3062.3900000000003,0.34,3144.57,inflation,650.0,0.33,772.96,503.12,3,1086.71,57,0,581.49,1420.39,Freelance,1060.51,Healthcare,Positive,98.4,Low,2105.12,0,1117.3899999999994,73.26677480632952,18.492839336041612
2019-11-27,1383,3308.17,4687.570000000001,0.31,3065.33,recession,637.0,0.16,410.41,183.93,1,524.91,55,0,675.62,2092.01,Salary,1919.94,Investments,Negative,47.8,Medium,0.0,0,-1379.4000000000005,141.6967689084902,12.405952535691938
2019-12-27,1045,3655.81,3834.06,0.2,2990.21,normal,740.0,0.18,404.11,655.25,2,1089.33,32,0,427.1,2487.47,Mixed,919.49,Transportation,Negative,75.8,Medium,0.0,0,-178.25,104.8758004382066,11.053911445069629
2020-01-26,1533,4768.97,3332.88,0.36,2980.38,normal,664.0,0.25,107.69,489.18,9,1080.48,79,0,333.22,1456.47,Salary,1543.19,Insurance,Positive,78.2,Medium,978.38,0,1436.0900000000001,69.88678897120343,2.2581395982780346
2020-02-25,1814,3983.3,3198.49,0.19,2723.19,normal,670.0,0.49,99.55,914.84,2,802.59,55,0,638.14,1000.0,Salary,1560.35,Groceries,Positive,66.6,Low,1121.71,0,784.8100000000004,80.297492029222,2.499184093590741
2020-03-26,1874,4608.24,2581.1899999999996,0.06,2930.12,inflation,620.0,0.55,515.45,416.9,7,1164.02,48,0,51.5,1419.08,Salary,1110.61,Entertainment,Neutral,6.6,High,983.07,0,2027.0500000000002,56.01249066888877,11.185398329948095
2020-04-25,1947,4400.6,4525.8099999999995,0.05,2493.16,normal,728.0,0.31,743.62,406.5,5,747.85,73,0,535.63,2613.22,Salary,1376.96,Healthcare,Positive,10.9,High,2294.62,0,-125.20999999999913,102.84529382356948,16.89815025223833
2020-05-25,1595,4161.28,4020.6699999999996,0.34,2739.99,inflation,534.0,0.29,374.71,558.17,3,316.39,57,0,335.98,2826.47,Salary,858.22,Healthcare,Positive,60.2,Low,1835.33,0,140.61000000000013,96.6209916179637,9.004681251922486
2020-06-24,1951,4776.77,3369.49,0.28,2321.48,inflation,702.0,0.49,700.79,80.67,9,991.12,66,0,606.3,1000.0,Freelance,1763.19,Education,Neutral,45.5,Medium,1456.52,0,1407.2800000000007,70.53908812858897,14.670792188026635
2020-07-24,1448,2489.96,4411.0199999999995,0.1,3124.68,normal,684.0,0.23,275.86,337.93,2,162.64,93,0,249.32,2671.5,Salary,1490.2,Insurance,Positive,81.0,Medium,0.0,0,-1921.0599999999995,177.15224340953267,11.078892833619818
2020-08-23,1450,4847.53,4042.18,0.27,3475.64,normal,599.0,0.27,786.34,15.05,5,855.35,26,0,319.31,2766.37,Salary,956.5,Rent,Positive,29.8,Medium,2734.85,0,805.3499999999999,83.38638440607897,16.22145711321023
2020-09-22,1468,5307.88,4798.12,0.23,3232.05,normal,785.0,0.45,171.89,408.3,6,1042.7,21,0,575.53,2934.35,Freelance,1288.24,Healthcare,Positive,17.4,Medium,1728.09,0,509.7600000000002,90.3961657008071,3.2383927293005867
2020-10-22,1907,3318.71,2846.38,0.09,2790.08,recession,707.0,0.6,407.81,413.09,2,850.54,27,0,565.29,1521.31,Salary,759.78,Groceries,Negative,72.6,High,989.03,0,472.3299999999999,85.7676627364247,12.288208370119715
2020-11-21,1504,3884.53,4353.78,0.36,2926.77,recession,617.0,0.3,441.12,307.95,5,1867.36,62,0,411.34,2152.77,Freelance,1789.67,Dining Out,Positive,98.0,High,2351.04,0,-469.24999999999955,112.07996849039652,11.35581395947515
2020-12-21,1545,5962.96,3472.58,0.26,2885.02,inflation,734.0,0.24,774.16,0.0,5,630.68,83,0,846.79,1731.64,Salary,894.15,Education,Positive,71.8,High,3491.17,1,2490.38,58.23584260166091,12.982813904503804
2021-01-20,1953,4042.72,4030.56,0.32,2916.12,recession,708.0,0.15,579.36,440.4,4,710.16,84,0,511.6,2203.96,Salary,1315.0,Insurance,Neutral,74.6,Medium,557.64,0,12.159999999999854,99.69921241144576,14.330945502038233
2021-02-19,1707,4475.73,4551.509999999999,0.25,3709.59,normal,712.0,0.33,754.26,477.1,1,1177.57,99,0,677.15,2384.39,Salary,1489.97,Dining Out,Negative,16.9,High,763.13,0,-75.77999999999975,101.69313162322125,16.852222989322414
2021-03-21,1023,3412.32,4111.28,0.27,3278.37,recession,656.0,0.57,393.9,468.22,7,220.79,55,0,327.87,2762.58,Mixed,1020.83,Dining Out,Positive,73.0,High,0.0,0,-698.9599999999996,120.4834247667276,11.543466028977353
2021-04-20,1904,3303.22,5784.219999999999,0.1,2168.76,normal,663.0,0.13,363.79,20.9,1,152.38,58,0,504.4,3227.41,Salary,2052.41,Healthcare,Negative,37.7,Low,1421.44,0,-2480.9999999999995,175.10853046421371,11.01319318725365
2021-05-20,1222,2599.55,3884.83,0.33,3159.22,normal,661.0,0.54,711.83,613.68,6,1012.33,43,0,566.23,2455.42,Salary,863.18,Utilities,Positive,17.4,Low,0.0,0,-1285.2799999999997,149.44240349291223,27.382816256659808
2021-06-19,1220,4128.81,4462.33,0.25,3204.47,inflation,620.0,0.34,511.82,311.14,5,1266.15,48,0,881.72,1851.74,Salary,1728.87,Investments,Positive,90.3,Medium,2433.61,0,-333.5199999999995,108.07787231672079,12.39630789501091
2021-07-19,1521,3737.23,4736.17,0.11,2830.88,normal,671.0,0.11,327.37,545.56,3,488.43,42,0,671.32,2644.04,Salary,1420.81,Healthcare,Positive,12.1,Medium,1313.42,0,-998.94,126.7294225937392,8.75969635264621
2021-08-18,1821,2284.2,3715.51,0.14,3183.29,normal,668.0,0.53,637.64,556.43,2,973.15,97,0,700.0,1727.01,Salary,1288.5,Rent,Neutral,26.4,High,0.0,0,-1431.3100000000004,162.66132562822872,27.915243849049997
2021-09-17,1427,3755.48,3889.92,0.26,1836.01,recession,702.0,0.36,577.77,374.88,8,1457.83,51,0,544.51,2032.99,Salary,1312.42,Dining Out,Positive,57.1,Medium,980.04,0,-134.44000000000005,103.5798353339653,15.384717799056311
2021-10-17,1322,4568.97,4263.71,0.37,2403.58,normal,731.0,0.41,524.67,269.48,1,893.3,77,0,509.65,2451.62,Salary,1302.44,Insurance,Neutral,51.1,Medium,1740.06,0,305.2600000000002,93.31884429094522,11.483332129560928
2021-11-16,1946,1763.54,3689.21,0.34,2305.12,normal,695.0,0.53,544.13,867.44,7,311.57,52,0,757.33,1572.16,Salary,1359.72,Entertainment,Positive,79.5,High,376.59,0,-1925.67,209.19344046633475,30.85441781870556
2021-12-16,1929,3531.89,4202.37,0.27,1940.86,normal,651.0,0.15,375.92,102.71,8,0.0,90,1,577.1,2660.43,Salary,964.84,Groceries,Neutral,71.3,Low,0.0,0,-670.48,118.9836036796163,10.643593090385036
2022-01-15,1819,3445.74,5001.97,0.23,3460.53,inflation,720.0,0.35,245.83,609.07,9,1116.5,86,0,480.47,2715.79,Salary,1805.71,Insurance,Positive,85.6,Medium,1703.05,0,-1556.2300000000005,145.16388351994058,7.134316576410294
2022-02-14,1883,2620.15,4719.08,0.05,2433.38,normal,659.0,0.43,374.14,76.29,3,796.27,30,0,389.36,2926.15,Salary,1403.57,Healthcare,Negative,15.0,High,0.0,0,-2098.93,180.10724576837202,14.279335152567599
2022-03-16,1390,3931.59,5180.98,0.28,2502.89,normal,737.0,0.15,589.31,0.0,9,1311.01,36,0,197.44,3500.06,Salary,1483.48,Insurance,Neutral,69.4,High,995.14,0,-1249.3899999999994,131.7782373034828,14.989101101589942
2022-04-15,1145,5372.78,4226.04,0.39,3299.63,recession,669.0,0.58,483.65,217.59,9,900.37,67,0,717.24,2496.33,Salary,1012.47,Insurance,Positive,46.5,High,3397.89,1,1146.7399999999998,78.65648695833443,9.001857511381445
2022-05-15,1280,3234.55,4620.71,0.13,2028.71,recession,731.0,0.17,100.99,0.0,5,519.68,80,0,371.76,2873.39,Salary,1375.56,Education,Positive,42.8,Low,511.56,0,-1386.1599999999999,142.85480205901902,3.122227203165819
2022-06-14,1545,5440.42,4037.27,0.38,2916.43,normal,746.0,0.34,466.68,292.61,5,795.3,71,0,417.48,3003.69,Mixed,616.1,Investments,Positive,1.5,High,2139.4,0,1403.15,74.20879270350451,8.578014197433287
2022-07-14,1809,4484.71,4016.23,0.1,2963.63,recession,713.0,0.15,229.95,152.82,3,1571.91,61,0,752.06,2318.77,Mixed,945.4,Dining Out,Positive,94.3,Low,833.53,0,468.48,89.55383960166878,5.127421839985194
2022-08-13,1312,3362.56,4201.59,0.24,1918.74,normal,738.0,0.34,138.93,81.05,8,621.04,64,0,487.1,2588.28,Mixed,1126.21,Utilities,Negative,21.1,Medium,0.0,0,-839.0300000000002,124.95211981347545,4.1316734868671485
2022-09-12,1377,3773.76,2662.6800000000003,0.16,2631.65,inflation,727.0,0.12,418.51,363.66,1,1044.75,77,0,473.65,1270.88,Salary,918.15,Utilities,Positive,28.1,Low,1051.43,0,1111.08,70.55774612058,11.090000423980326
2022-10-12,1290,3574.91,4412.25,0.39,3199.02,normal,641.0,0.34,428.94,527.66,6,0.0,69,0,479.37,2878.42,Freelance,1054.46,Rent,Positive,47.9,Low,112.89,0,-837.3400000000001,123.42268756416246,11.998623741576711
2022-11-11,1841,4866.85,3708.7699999999995,0.17,2763.03,normal,825.0,0.15,505.62,45.06,3,240.49,97,0,655.74,1988.59,Salary,1064.44,Investments,Negative,85.4,High,2296.03,0,1158.0800000000008,76.20473201352003,10.389060686070046
2022-12-11,1454,5597.8,4971.039999999999,0.15,2834.22,normal,725.0,0.41,400.79,282.1,5,915.93,72,0,636.49,2955.68,Salary,1378.87,Insurance,Neutral,84.2,Low,1972.1,0,626.7600000000011,88.80345850155416,7.159777055271714
2023-01-10,1521,4284.37,4380.15,0.37,3856.76,normal,657.0,0.58,396.85,601.29,1,262.08,76,0,565.6,2690.95,Salary,1123.6,Education,Neutral,79.0,High,2642.24,0,-95.77999999999975,102.23556788979475,9.262738745719908
2023-02-09,1551,3877.85,3863.62,0.31,2382.55,inflation,738.0,0.58,575.95,0.0,9,1515.87,75,0,603.99,2056.89,Salary,1202.74,Healthcare,Neutral,75.3,Low,352.08,0,14.230000000000018,99.63304408370618,14.852302177753138
2023-03-11,1540,1569.56,4230.24,0.21,3603.11,normal,642.0,0.13,718.77,595.35,2,773.68,31,0,372.71,2317.02,Salary,1540.51,Investments,Negative,45.4,Low,0.0,0,-2660.68,269.51757180356276,45.79436275134432
2023-04-10,1535,4920.86,2913.89,0.33,2621.29,recession,749.0,0.29,304.05,215.04,3,0.0,21,0,772.19,1090.99,Salary,1050.71,Insurance,Positive,74.7,High,2005.03,0,2006.9699999999998,59.215055904862155,6.178798014981122
2023-05-10,1160,5301.4,5050.22,0.18,3072.38,inflation,613.0,0.22,665.33,188.58,5,1091.07,41,0,752.16,2916.11,Freelance,1381.95,Rent,Positive,2.6,Low,2852.83,0,251.17999999999938,95.26200626249671,12.55008111065002
2023-06-09,1982,4127.0,3113.44,0.08,2412.52,recession,637.0,0.25,683.2,700.22,9,679.31,26,0,598.07,2167.09,Salary,348.28,Rent,Positive,40.8,Medium,1881.78,0,1013.56,75.44075599709232,16.55439786770051
2023-07-09,1041,3716.17,4263.86,0.05,3161.94,normal,722.0,0.13,612.74,383.06,2,251.83,85,0,628.02,2551.47,Salary,1084.37,Groceries,Positive,95.6,Low,171.19,0,-547.6899999999996,114.73802328741687,16.488481420387117
2023-08-08,1596,4472.59,2136.16,0.24,2348.01,normal,757.0,0.33,543.4,720.54,3,1153.85,88,0,119.54,1201.72,Freelance,814.9,Education,Positive,4.1,Low,682.6,0,2336.4300000000003,47.76114063663336,12.14955987470347
2023-09-07,1142,3099.39,3233.57,0.37,2527.74,recession,621.0,0.32,526.39,948.05,3,1131.99,24,0,433.98,1620.02,Salary,1179.57,Groceries,Negative,57.5,Low,1163.43,0,-134.1800000000003,104.32923897928303,16.983664527536064
2023-10-07,1359,4057.35,3341.95,0.24,1907.53,recession,637.0,0.36,827.69,333.87,6,1131.59,74,0,539.71,1918.68,Salary,883.56,Utilities,Positive,93.1,Medium,1428.53,0,715.4000000000001,82.36780164393015,20.3997683216878
2023-11-06,1897,5045.76,4183.86,0.32,3155.78,recession,650.0,0.53,144.9,252.05,7,916.85,74,0,236.15,2533.14,Freelance,1414.57,Utilities,Positive,16.8,Low,2102.21,0,861.9000000000005,82.91833143074581,2.8717180365296806
2019-01-01,1350,4321.35,5194.86,0.31,2295.58,normal,730.0,0.36,17.83,390.25,3,1227.29,35,0,815.99,2339.96,Salary,2038.91,Groceries,Positive,25.3,Medium,1695.7,0,-873.5099999999993,120.21382206949215,0.41260254318673556
2019-01-31,1468,3564.99,3445.83,0.39,2794.13,inflation,716.0,0.38,632.31,93.92,6,386.61,60,0,452.95,1503.92,Freelance,1488.96,Entertainment,Positive,88.5,Low,233.77,0,119.15999999999985,96.65749413041831,17.736655642792826
2019-03-02,1248,2892.45,3223.0,0.2,2538.22,normal,729.0,0.18,638.77,214.55,7,1180.42,92,0,658.61,1907.56,Salary,656.83,Transportation,Negative,61.8,Low,762.19,0,-330.5500000000002,111.42802814223236,22.084046396653356
2019-04-01,1591,5086.99,4048.5400000000004,0.27,3689.49,inflation,725.0,0.41,434.13,369.37,2,1400.26,65,0,526.69,2260.32,Salary,1261.53,Utilities,Positive,60.3,Low,675.58,0,1038.4499999999994,79.58615998851974,8.534123322436255
2019-05-01,1867,3828.6,2787.06,0.31,2538.04,normal,698.0,0.41,454.53,581.38,3,839.97,65,0,341.79,2145.27,Salary,300.0,Insurance,Negative,71.7,Medium,299.89,0,1041.54,72.79580003134305,11.871963642062372
2019-05-31,1251,2439.82,4447.03,0.28,3031.39,normal,667.0,0.54,764.21,596.93,6,994.2,29,0,414.44,2902.04,Salary,1130.55,Healthcare,Negative,10.6,Low,0.0,0,-2007.2099999999996,182.26877392594534,31.322392635522288
2019-06-30,1841,5502.74,2963.78,0.37,3064.05,normal,567.0,0.31,435.03,624.49,6,1343.09,62,0,778.98,1213.66,Mixed,971.14,Groceries,Neutral,86.8,Low,1478.26,0,2538.9599999999996,53.860076979831874,7.905697888688181
2019-07-30,1260,3800.93,4797.849999999999,0.4,2830.46,recession,655.0,0.57,481.3,303.55,7,1656.36,97,0,589.95,2420.79,Freelance,1787.11,Dining Out,Positive,10.5,Low,0.0,0,-996.9199999999996,126.22831780643158,12.662690446811704
2019-08-29,1669,4345.13,4144.860000000001,0.38,2765.32,normal,556.0,0.2,501.96,838.36,5,1018.21,38,0,445.35,2234.88,Mixed,1464.63,Dining Out,Neutral,47.2,Low,1525.19,0,200.26999999999953,95.39093191688167,11.552243546223012
2019-09-28,1974,4319.02,3591.01,0.31,4263.15,inflation,750.0,0.58,775.89,67.54,6,1108.64,45,0,363.63,1766.05,Freelance,1461.33,Entertainment,Negative,54.8,High,1732.27,0,728.0100000000002,83.14409287292024,17.96449194493195
2019-10-28,1207,5299.3,3738.56,0.34,2011.2,normal,757.0,0.24,65.96,89.8,5,1123.02,49,0,411.15,2304.77,Freelance,1022.64,Groceries,Positive,58.8,Low,1625.27,0,1560.7400000000002,70.54818560942012,1.2446926952616382
2019-11-27,1577,6206.68,4296.09,0.29,2942.37,recession,686.0,0.12,0.0,357.43,1,1548.86,48,0,578.17,1968.0,Salary,1749.92,Insurance,Neutral,35.3,Low,2649.17,0,1910.5900000000001,69.21719824447209,0.0
2019-12-27,1894,5774.37,4783.04,0.28,2539.08,normal,720.0,0.57,336.22,30.64,8,1733.47,59,0,804.41,2943.47,Salary,1035.16,Transportation,Positive,33.8,High,2622.33,1,991.3299999999999,82.8322397075352,5.822626537613627
2020-01-26,1077,4808.33,4003.75,0.21,2693.97,normal,684.0,0.38,556.76,309.92,2,1964.99,61,0,135.1,2591.46,Salary,1277.19,Dining Out,Neutral,55.1,Medium,1309.72,0,804.5799999999999,83.26695547102632,11.579072151869777
2020-02-25,1471,2459.45,4482.0,0.18,2297.71,recession,583.0,0.19,520.45,500.02,1,1336.18,41,0,360.11,2893.8,Freelance,1228.09,Groceries,Positive,35.2,Low,0.0,0,-2022.5500000000002,182.2358657423408,21.16123523552014
2020-03-26,1543,5932.37,2386.43,0.31,2431.95,inflation,742.0,0.59,318.04,203.91,8,719.68,22,0,622.29,1326.26,Freelance,437.88,Investments,Positive,87.0,Medium,1545.43,0,3545.94,40.22726161719515,5.361095144099239
2020-04-25,1347,3989.47,3778.19,0.08,3296.36,recession,730.0,0.17,503.55,151.56,3,740.54,21,0,858.32,1474.71,Freelance,1445.16,Utilities,Positive,45.4,Medium,2477.76,0,211.27999999999975,94.70405843382706,12.621977355388058
2020-05-25,1588,5608.86,3214.5699999999997,0.16,3184.14,normal,653.0,0.23,223.14,535.09,6,600.66,69,0,398.53,2137.22,Salary,678.82,Groceries,Negative,73.1,Low,3458.15,1,2394.29,57.3123593742757,3.9783485414148325
2020-06-24,1442,2903.88,4181.3,0.3,3000.81,recession,674.0,0.57,323.6,634.25,1,1500.45,64,0,275.59,2740.17,Freelance,1165.54,Healthcare,Positive,84.6,Medium,0.0,0,-1277.42,143.99010978415086,11.143711172637987
2020-07-24,1150,4465.17,4271.37,0.25,2550.48,normal,724.0,0.13,509.12,432.76,2,1381.88,58,0,447.67,2185.76,Salary,1637.94,Healthcare,Positive,51.1,Low,3863.91,1,193.80000000000018,95.65973971875651,11.402029485999412
2020-08-23,1389,4090.73,3072.04,0.37,3065.44,normal,721.0,0.2,483.43,319.32,2,812.75,20,0,217.34,1579.18,Salary,1275.52,Dining Out,Neutral,28.4,Medium,1069.23,0,1018.69,75.09759871709939,11.817695130209033
2020-09-22,1157,4009.2,3958.59,0.1,2879.08,normal,728.0,0.49,281.58,307.6,1,1713.7,43,0,297.52,2644.73,Mixed,1016.34,Groceries,Positive,76.7,Low,1570.93,0,50.60999999999967,98.73765339718648,7.023346303501945
2020-10-22,1649,1967.67,4845.719999999999,0.23,2986.8,normal,802.0,0.11,204.03,600.39,6,805.97,87,0,816.44,2086.0,Salary,1943.28,Groceries,Neutral,20.6,Medium,0.0,0,-2878.0499999999993,246.26690451142719,10.369116772629557
2020-11-21,1353,4915.31,5119.09,0.35,2964.17,normal,693.0,0.34,527.76,352.61,2,1212.05,41,0,489.32,2699.6,Salary,1930.17,Rent,Positive,3.5,Medium,1769.39,0,-203.77999999999975,104.14582193188222,10.737064396752187
2020-12-21,1171,4392.22,2462.67,0.08,3118.05,inflation,688.0,0.32,317.04,694.36,9,951.68,40,0,509.32,1472.63,Salary,480.72,Rent,Positive,72.1,Low,1081.84,0,1929.5500000000002,56.06891275937909,7.218217666692469
2021-01-20,1607,4312.67,4898.53,0.05,2770.19,normal,640.0,0.19,435.89,438.83,6,1130.21,61,0,637.71,3187.98,Salary,1072.84,Entertainment,Positive,21.5,Low,1723.11,0,-585.8599999999997,113.58462391047772,10.107195774311505
2021-02-19,1957,5235.6,4120.98,0.37,2678.95,inflation,638.0,0.15,644.16,518.6,7,988.03,24,0,470.98,2977.5,Salary,672.5,Groceries,Positive,6.4,High,3064.59,1,1114.6200000000008,78.71074948429978,12.303460921384367
2021-03-21,1941,4150.8,3868.92,0.05,3407.11,normal,645.0,0.1,661.46,152.37,5,1216.71,49,0,635.91,2428.28,Freelance,804.73,Dining Out,Positive,31.1,Low,1967.44,0,281.8800000000001,93.20901994796183,15.935723234075358
2021-04-20,1642,3883.98,4361.63,0.33,1777.72,normal,578.0,0.45,448.72,315.16,8,814.04,93,0,585.99,2390.49,Salary,1385.15,Education,Positive,48.7,Low,0.0,0,-477.6500000000001,112.29795210068023,11.553097595765168
2021-05-20,1540,4289.35,4438.490000000001,0.36,2570.89,recession,725.0,0.49,596.78,617.49,5,1321.22,87,0,172.05,3274.46,Salary,991.98,Entertainment,Positive,41.9,Medium,2405.8,0,-149.14000000000033,103.47698369216782,13.91306375091797
2021-06-19,1866,2587.89,4103.74,0.14,3189.09,normal,533.0,0.46,355.5,380.76,1,321.91,98,0,443.39,2414.48,Salary,1245.87,Insurance,Positive,69.8,High,1322.88,0,-1515.85,158.5747462218255,13.737059921403153
2021-07-19,1465,4842.11,4308.87,0.13,4056.42,recession,725.0,0.16,326.09,251.54,9,599.78,33,1,488.9,2870.97,Mixed,949.0,Groceries,Positive,44.6,Low,0.0,0,533.2399999999998,88.98744555575978,6.7344608032448665
2021-08-18,1331,3714.16,4449.889999999999,0.18,2903.44,normal,634.0,0.54,28.62,192.2,9,1023.73,44,0,739.31,2041.09,Salary,1669.49,Entertainment,Positive,75.5,Low,0.0,0,-735.7299999999996,119.80878583582827,0.7705645421845048
2021-09-17,1313,3465.48,4975.58,0.27,3439.43,inflation,723.0,0.17,366.48,438.91,1,472.66,71,0,704.15,3518.15,Freelance,753.28,Transportation,Positive,74.4,Medium,2652.75,0,-1510.1,143.5754931495781,10.575158419612867
2021-10-17,1141,3298.01,5300.950000000001,0.37,3043.58,normal,654.0,0.37,618.12,269.51,5,1287.75,30,0,666.64,2628.05,Salary,2006.26,Dining Out,Positive,78.2,Medium,0.0,0,-2002.9400000000005,160.73177461560152,18.74221121221585
2021-11-16,1763,2574.9,4570.69,0.25,3085.71,inflation,649.0,0.25,695.49,241.65,8,1481.63,83,0,405.45,2482.99,Salary,1682.25,Dining Out,Neutral,25.8,Low,0.0,0,-1995.7899999999995,177.50941784146954,27.010369334731443
2021-12-16,1132,3609.54,3224.59,0.07,2974.01,normal,642.0,0.3,392.84,659.34,2,449.12,65,0,65.08,1951.36,Salary,1208.15,Dining Out,Negative,73.6,Low,600.73,0,384.9499999999998,89.33520614815184,10.883381261878245
2022-01-15,1897,4196.07,3726.98,0.36,2608.55,recession,677.0,0.53,0.0,429.86,9,1127.63,86,0,338.65,1772.4,Salary,1615.93,Education,Positive,7.6,Medium,1249.03,0,469.0899999999997,88.8207298734292,0.0
2022-02-14,1084,4176.41,3272.17,0.11,3026.66,normal,754.0,0.11,359.2,617.11,9,423.96,78,0,606.27,1049.19,Freelance,1616.71,Groceries,Neutral,25.1,High,906.92,0,904.2399999999998,78.34886900471936,8.600688150828104
2022-03-16,1372,3984.54,3006.63,0.27,2890.87,normal,679.0,0.35,343.75,548.56,2,1801.51,58,0,145.23,1888.25,Salary,973.15,Entertainment,Positive,84.3,Low,1613.44,0,977.9099999999999,75.45739282326191,8.627093717217043
