monthly_income,credit_score,rent_or_mortgage,essential_spending,discretionary_spending,risk_level,risk_band
5861.05,737.0,1907.79,2038.63,318.73,0,Low Risk
5085.65,643.0,1463.46,2053.56,407.59,0,Low Risk
3926.44,618.0,495.0,2459.95,403.51,0,Low Risk
3439.29,593.0,916.6,1938.33,432.86,1,Medium Risk
2715.23,749.0,1262.37,1844.53,474.65,1,Medium Risk
5583.22,620.0,1117.16,1603.89,391.85,0,Low Risk
5030.67,638.0,1293.03,1736.85,447.49,0,Low Risk
3005.0,691.0,1689.84,2293.56,762.79,1,Medium Risk
4444.28,658.0,1651.43,2430.87,634.53,1,Medium Risk
5026.76,657.0,863.26,2100.32,576.9,0,Low Risk
2656.73,701.0,1719.18,2505.23,357.14,2,High Risk
2801.61,691.0,1243.24,2691.71,380.34,2,High Risk
4721.14,681.0,1148.62,2682.73,444.9,0,Low Risk
4025.6,657.0,1610.4,1625.73,260.9,0,Low Risk
3306.65,675.0,1291.96,1299.08,842.97,1,Medium Risk
3866.63,631.0,1980.38,2652.75,648.08,2,High Risk
5160.89,649.0,1023.21,1982.05,922.25,0,Low Risk
4543.47,698.0,730.39,2190.55,439.06,0,Low Risk
4184.43,636.0,965.31,3286.93,333.29,1,Medium Risk
4122.43,607.0,1558.68,2148.82,613.17,1,Medium Risk
2551.57,685.0,300.0,2753.34,379.32,1,Medium Risk
4910.32,693.0,1073.34,2973.95,422.18,0,Low Risk
3324.79,670.0,1362.0,1553.7,646.94,1,Medium Risk
2571.25,637.0,1550.85,2924.52,452.25,2,High Risk
4687.22,687.0,1512.87,2635.11,493.52,0,Low Risk
5454.76,710.0,1543.86,2510.36,489.71,0,Low Risk
5347.98,686.0,1135.35,3026.19,545.33,0,Low Risk
1876.64,716.0,1160.24,1882.99,670.36,2,High Risk
3742.1,720.0,655.71,2981.98,278.09,1,Medium Risk
3402.84,689.0,785.19,1302.91,420.19,0,Low Risk
3623.36,668.0,977.71,2373.8,645.86,1,Medium Risk
4266.3,634.0,1042.62,1501.63,565.3,0,Low Risk
3837.87,672.0,1173.12,2865.26,349.88,1,Medium Risk
3219.47,674.0,1126.08,1898.94,610.53,1,Medium Risk
3748.07,684.0,1791.84,1903.07,751.18,1,Medium Risk
4358.13,755.0,1046.86,1931.73,412.07,0,Low Risk
2564.52,634.0,817.94,1996.53,454.74,1,Medium Risk
2482.43,744.0,1375.99,2376.93,780.3,2,High Risk
4348.67,628.0,398.92,1977.47,324.08,0,Low Risk
4558.71,685.0,1199.99,3002.99,589.98,1,Medium Risk
2696.33,781.0,1382.07,2805.28,286.13,2,High Risk
3032.06,626.0,1061.38,2401.58,811.21,2,High Risk
2586.75,729.0,823.97,2620.12,634.8,2,High Risk
3466.72,657.0,1771.87,2750.12,761.25,1,Medium Risk
3634.99,590.0,1149.33,1887.85,433.19,0,Low Risk
3878.21,737.0,534.37,3072.24,489.46,1,Medium Risk
3381.49,631.0,1062.79,1862.06,370.14,1,Medium Risk
3721.78,688.0,1225.51,2204.38,366.05,1,Medium Risk
4103.18,578.0,1188.24,1622.35,538.49,0,Low Risk
3663.05,667.0,1166.44,2725.55,724.99,1,Medium Risk
3431.03,655.0,1574.76,2420.72,475.35,1,Medium Risk
4564.72,771.0,2331.12,2673.79,475.14,1,Medium Risk
4530.16,758.0,1026.23,1455.77,772.5,0,Low Risk
3337.61,590.0,699.54,1924.02,550.48,1,Medium Risk
4950.53,697.0,2070.84,2894.7,191.95,1,Medium Risk
3604.93,723.0,863.76,2238.26,463.33,1,Medium Risk
3333.42,656.0,1392.13,2456.95,463.89,1,Medium Risk
4000.02,649.0,663.87,1689.55,1056.87,0,Low Risk
2223.4,748.0,885.91,2958.2,462.78,2,High Risk
3317.96,676.0,675.18,1482.21,771.54,1,Medium Risk
4567.36,691.0,1506.79,2986.7,394.38,1,Medium Risk
4736.23,662.0,517.71,1045.09,589.69,0,Low Risk
4482.65,733.0,731.96,3889.18,405.33,1,Medium Risk
4505.88,759.0,948.3,2116.95,1053.6,0,Low Risk
3700.6,795.0,946.23,2202.35,367.45,0,Low Risk
2410.85,757.0,1451.78,2090.47,500.57,2,High Risk
3004.32,668.0,1406.91,1658.69,214.6,1,Medium Risk
3771.84,667.0,1104.26,2849.38,479.25,1,Medium Risk
4735.73,671.0,1142.43,3448.23,150.96,1,Medium Risk
3664.19,598.0,1141.8,2541.82,395.86,1,Medium Risk
3885.63,737.0,1591.46,1101.12,738.47,0,Low Risk
4597.8,655.0,1345.19,2620.23,666.97,1,Medium Risk
5201.93,606.0,1065.59,2547.73,409.53,0,Low Risk
5219.48,719.0,1731.17,2027.88,404.79,0,Low Risk
3451.76,661.0,1063.34,2646.93,652.8,1,Medium Risk
4478.78,632.0,300.0,2394.08,159.04,0,Low Risk
2097.52,658.0,1287.62,3608.57,601.95,2,High Risk
3605.42,632.0,763.19,2787.72,752.72,1,Medium Risk
3704.29,632.0,1071.82,1786.51,464.49,0,Low Risk
2369.32,679.0,762.69,2691.42,698.75,2,High Risk
1940.92,639.0,755.67,1193.92,340.8,2,High Risk
3568.93,681.0,1028.19,1357.68,360.97,0,Low Risk
3718.65,635.0,977.26,3029.1,600.24,1,Medium Risk
4237.7,704.0,1561.97,1271.5,828.46,0,Low Risk
6326.95,734.0,648.88,2175.37,614.14,0,Low Risk
3397.68,640.0,1065.27,1885.64,456.26,1,Medium Risk
4122.67,685.0,720.33,2639.44,688.68,1,Medium Risk
4108.74,684.0,1333.61,1243.61,577.59,0,Low Risk
4239.48,629.0,1327.77,2241.09,643.53,1,Medium Risk
5658.78,753.0,757.66,1825.62,94.59,0,Low Risk
4942.76,718.0,1942.2,2819.31,568.26,1,Medium Risk
4701.15,665.0,1159.35,2213.05,429.85,0,Low Risk
4189.92,608.0,1575.62,1566.78,437.55,0,Low Risk
3557.29,687.0,1813.17,2166.96,615.96,1,Medium Risk
2927.02,744.0,771.64,2991.42,678.52,1,Medium Risk
2903.77,628.0,1538.14,2379.46,418.47,2,High Risk
4327.77,608.0,1140.7,2752.42,443.4,1,Medium Risk
4873.0,653.0,1972.01,2119.93,315.63,0,Low Risk
4207.24,658.0,1166.55,2125.75,245.45,0,Low Risk
4776.26,766.0,776.98,2033.45,479.1,0,Low Risk
3454.82,634.0,1264.67,2480.63,717.01,1,Medium Risk
4519.37,630.0,831.1,2341.3,827.1,0,Low Risk
2254.1,627.0,499.62,2176.83,71.5,1,Medium Risk
5347.9,639.0,1663.95,2115.78,449.53,0,Low Risk
3473.49,640.0,982.54,1498.27,365.85,1,Medium Risk
2288.96,656.0,814.97,2352.47,535.46,2,High Risk
4723.72,648.0,1023.2,2121.33,389.75,0,Low Risk
3548.63,702.0,632.1,1646.46,432.16,0,Low Risk
4056.64,649.0,1239.51,2440.89,309.1,1,Medium Risk
4879.61,657.0,1075.97,1495.18,709.07,0,Low Risk
2506.27,700.0,843.1,1711.83,928.48,2,High Risk
2791.96,661.0,1022.63,1469.67,578.31,1,Medium Risk
2367.41,668.0,1331.47,1121.21,412.89,1,Medium Risk
3674.29,812.0,1400.5,2250.66,428.84,1,Medium Risk
4997.92,772.0,729.93,2629.39,892.63,0,Low Risk
5782.05,696.0,1018.62,2276.15,0.0,0,Low Risk
5144.22,752.0,1420.82,1999.85,165.74,0,Low Risk
3968.41,748.0,838.76,1439.32,177.64,0,Low Risk
3299.78,693.0,1964.7,2714.9,530.65,1,Medium Risk
4091.62,681.0,1106.88,2025.72,533.97,0,Low Risk
4814.81,769.0,1143.91,2501.98,662.24,0,Low Risk
4546.78,583.0,1324.98,2884.28,305.12,1,Medium Risk
4001.4,606.0,1125.57,1804.4,526.9,0,Low Risk
5792.43,682.0,748.25,2176.12,721.06,0,Low Risk
3837.97,716.0,1413.68,1500.55,547.1,0,Low Risk
3718.44,680.0,1716.73,2921.71,406.21,1,Medium Risk
5138.61,713.0,1278.18,2559.91,980.04,1,Medium Risk
6079.53,685.0,1262.53,2437.29,439.98,0,Low Risk
3771.22,727.0,1400.58,1849.38,270.15,0,Low Risk
3589.97,608.0,855.44,2914.13,547.19,1,Medium Risk
3762.45,762.0,1302.86,2585.21,592.1,1,Medium Risk
5412.31,761.0,872.1,2238.0,485.92,0,Low Risk
3034.42,668.0,1040.23,2484.35,551.7,1,Medium Risk
4906.9,645.0,1342.65,2756.06,464.28,0,Low Risk
4449.16,709.0,1112.05,1516.18,768.56,0,Low Risk
6392.56,736.0,1227.23,2319.01,577.06,0,Low Risk
2963.42,716.0,1354.65,2672.15,281.63,1,Medium Risk
1988.41,685.0,811.73,2435.91,372.8,1,Medium Risk
4045.07,652.0,911.51,1893.1,557.61,0,Low Risk
3105.32,655.0,1431.15,2002.55,686.77,1,Medium Risk
3873.08,715.0,1970.0,1890.7,776.79,1,Medium Risk
3306.56,668.0,1127.29,2888.05,222.52,1,Medium Risk
4408.77,728.0,1394.25,2838.96,546.06,1,Medium Risk
2333.97,649.0,763.47,2806.17,292.21,2,High Risk
1634.88,622.0,1520.66,3060.86,527.18,2,High Risk
3001.94,667.0,2056.76,1421.02,766.06,2,High Risk
3910.25,710.0,1528.43,3314.53,417.42,1,Medium Risk
2171.37,685.0,1145.73,1665.56,633.72,2,High Risk
3542.3,755.0,1880.87,1312.69,424.14,1,Medium Risk
3677.49,745.0,1174.83,3564.66,357.31,1,Medium Risk
5189.83,717.0,1293.29,2092.46,453.29,0,Low Risk
5662.9,757.0,538.42,2726.2,734.8,0,Low Risk
3567.25,720.0,522.63,2019.73,682.87,0,Low Risk
2765.03,765.0,1758.01,2477.11,609.73,2,High Risk
2139.48,688.0,1434.48,1580.57,340.98,2,High Risk
4703.74,734.0,1368.36,2798.89,337.08,0,Low Risk
6719.71,656.0,1357.32,2541.14,303.37,0,Low Risk
3145.64,630.0,1251.21,2086.69,702.69,1,Medium Risk
3323.18,632.0,1730.98,1975.94,347.36,1,Medium Risk
4397.68,618.0,913.85,2144.9,743.73,0,Low Risk
3715.31,686.0,841.69,1971.13,347.39,0,Low Risk
3151.25,705.0,1161.33,1712.89,604.6,1,Medium Risk
5657.79,699.0,1225.69,2246.46,305.22,0,Low Risk
3917.35,633.0,2132.3,1518.04,892.8,1,Medium Risk
5865.23,708.0,1453.6,1185.71,137.84,0,Low Risk
4621.77,767.0,680.52,2145.24,711.91,0,Low Risk
3236.56,683.0,1523.5,2466.9,822.59,1,Medium Risk
4942.42,754.0,1358.84,1015.29,870.33,0,Low Risk
4718.97,713.0,750.6,1995.95,514.05,0,Low Risk
5361.83,677.0,686.33,1687.28,465.22,0,Low Risk
3988.94,626.0,927.81,2843.3,285.31,1,Medium Risk
3149.46,708.0,1642.13,1943.0,614.59,1,Medium Risk
3737.92,773.0,1040.59,2365.06,635.26,1,Medium Risk
5455.07,754.0,1122.42,2678.14,470.47,0,Low Risk
5558.89,593.0,1331.74,2376.26,409.61,0,Low Risk
5144.68,646.0,1341.3,1903.01,663.84,0,Low Risk
4408.5,761.0,888.01,2021.6,165.53,0,Low Risk
4595.71,615.0,890.54,3019.44,406.52,0,Low Risk
3710.47,676.0,638.79,1000.0,668.39,0,Low Risk
4493.7,688.0,654.83,2408.5,448.09,0,Low Risk
3425.53,662.0,1545.01,2050.99,133.05,1,Medium Risk
3534.28,761.0,1580.48,2126.88,417.22,1,Medium Risk
6059.3,698.0,1741.81,2392.21,686.98,0,Low Risk
4407.44,625.0,1150.38,2416.05,349.12,0,Low Risk
3883.83,694.0,907.76,2766.93,302.36,1,Medium Risk
4335.66,795.0,1316.88,2878.82,253.69,1,Medium Risk
2005.99,719.0,838.19,1374.61,233.64,1,Medium Risk
3198.63,624.0,1482.48,2034.08,648.54,1,Medium Risk
4783.39,609.0,1076.62,2563.09,522.71,0,Low Risk
3046.65,621.0,1697.84,2696.17,792.46,2,High Risk
3857.63,639.0,1866.63,1696.92,315.68,1,Medium Risk
4108.86,692.0,953.32,3832.2,442.75,1,Medium Risk
4975.91,660.0,1474.99,1878.9,502.3,0,Low Risk
2774.04,722.0,300.0,2114.77,0.0,1,Medium Risk
3391.05,685.0,835.42,2799.05,528.43,1,Medium Risk
4148.98,592.0,832.47,1595.64,405.67,0,Low Risk
3119.97,689.0,1392.31,2877.75,278.75,1,Medium Risk
3658.24,684.0,1225.41,1412.52,282.09,0,Low Risk
3195.06,738.0,662.86,1059.52,517.17,0,Low Risk
3316.88,657.0,916.55,1144.77,248.06,0,Low Risk
4505.99,712.0,1173.82,2191.06,847.83,0,Low Risk
4147.44,655.0,1761.14,3503.29,417.61,1,Medium Risk
4136.71,696.0,1540.86,2135.55,296.46,0,Low Risk
3844.43,697.0,1343.76,3586.9,249.0,1,Medium Risk
2096.05,675.0,1224.98,1826.23,514.62,2,High Risk
3764.76,678.0,983.29,2051.12,694.38,1,Medium Risk
4561.96,650.0,1518.6,2052.55,727.74,0,Low Risk
4848.12,683.0,1657.44,3205.27,526.53,1,Medium Risk
4088.89,711.0,1096.9,2557.64,375.04,0,Low Risk
2288.93,650.0,2041.58,1930.25,518.1,2,High Risk
4527.09,658.0,1245.84,1838.21,175.03,0,Low Risk
4085.78,712.0,1250.68,2569.37,763.2,1,Medium Risk
3333.01,640.0,515.61,1508.47,459.76,0,Low Risk
4616.28,682.0,921.51,2694.35,591.36,0,Low Risk
3254.1,614.0,1040.13,2334.65,654.42,1,Medium Risk
2521.06,723.0,1242.13,1979.96,664.34,1,Medium Risk
4527.17,661.0,1572.03,2444.32,709.98,1,Medium Risk
3981.14,659.0,1707.07,3458.21,117.47,1,Medium Risk
5234.77,686.0,996.99,1939.32,43.36,0,Low Risk
4200.93,544.0,770.85,2701.03,344.11,1,Medium Risk
4745.85,768.0,1507.37,2012.69,409.04,0,Low Risk
5332.78,604.0,1024.83,3058.31,684.91,0,Low Risk
4377.63,692.0,1077.81,1431.11,429.96,0,Low Risk
4416.04,700.0,1577.77,2082.64,143.84,0,Low Risk
4898.97,666.0,1475.34,2054.1,500.72,0,Low Risk
4668.63,694.0,656.45,1982.72,361.98,0,Low Risk
4476.38,634.0,1175.16,2059.92,526.51,0,Low Risk
4102.03,733.0,1080.98,2983.82,666.59,1,Medium Risk
4500.81,633.0,1051.97,1312.4,389.36,0,Low Risk
4827.33,705.0,921.62,2505.71,486.31,0,Low Risk
4478.42,720.0,1055.83,1399.35,768.95,0,Low Risk
2832.07,647.0,916.87,3419.11,385.27,1,Medium Risk
4891.76,643.0,1728.01,2069.32,355.87,0,Low Risk
1980.37,615.0,980.77,1931.89,339.73,2,High Risk
4545.67,729.0,1574.01,2331.66,614.35,1,Medium Risk
4779.21,688.0,1456.12,1623.55,423.15,0,Low Risk
4194.95,682.0,1724.73,1945.68,376.22,0,Low Risk
3849.63,706.0,587.13,1000.0,722.86,0,Low Risk
4781.64,715.0,1622.36,2504.07,668.84,1,Medium Risk
1794.54,731.0,2382.05,2219.94,612.85,2,High Risk
4230.4,663.0,366.11,2086.6,353.98,0,Low Risk
4701.5,679.0,1850.73,3140.73,319.16,1,Medium Risk
4634.02,672.0,1264.09,2075.98,323.31,0,Low Risk
5069.41,636.0,1185.62,2682.15,370.07,0,Low Risk
4923.67,689.0,1185.89,1953.72,575.84,0,Low Risk
4335.15,792.0,1392.54,2410.97,351.12,1,Medium Risk
3756.91,632.0,1047.01,3119.97,196.84,1,Medium Risk
3703.98,627.0,1895.62,2069.51,1029.84,1,Medium Risk
3598.08,640.0,1202.26,1729.19,611.64,1,Medium Risk
4545.36,763.0,1685.28,2366.2,423.1,1,Medium Risk
2892.75,687.0,1114.0,2285.0,105.01,1,Medium Risk
4794.07,640.0,1684.27,2294.82,495.9,0,Low Risk
4100.14,744.0,1606.13,1937.24,358.0,1,Medium Risk
3614.14,648.0,952.5,1151.84,738.36,0,Low Risk
5293.31,650.0,1812.33,2161.19,330.68,0,Low Risk
3331.15,667.0,863.62,2517.08,686.7,1,Medium Risk
5941.25,686.0,726.75,2515.65,651.86,0,Low Risk
4373.5,681.0,1223.07,2605.64,390.81,0,Low Risk
3270.53,620.0,1478.25,3401.18,564.55,2,High Risk
4569.73,703.0,1127.25,2242.08,488.43,0,Low Risk
4074.98,654.0,1650.43,3050.1,717.86,1,Medium Risk
4819.38,604.0,1584.54,3060.69,793.26,1,Medium Risk
3497.41,650.0,790.89,3182.4,745.91,2,High Risk
2733.95,677.0,906.49,1856.22,495.89,1,Medium Risk
5235.56,706.0,1793.05,2786.8,455.22,1,Medium Risk
2108.86,660.0,1586.08,2158.27,392.67,2,High Risk
3578.14,591.0,1445.13,2086.62,552.3,1,Medium Risk
3398.49,698.0,1450.66,2450.75,378.85,1,Medium Risk
4757.04,601.0,1220.86,1431.37,404.84,0,Low Risk
3330.29,685.0,1692.47,2385.59,568.51,1,Medium Risk
5436.27,661.0,1588.28,2246.11,601.31,0,Low Risk
3664.43,661.0,1381.6,2168.28,428.05,1,Medium Risk
3863.43,589.0,652.34,2232.63,381.46,0,Low Risk
2254.13,735.0,1955.03,3063.51,428.13,2,High Risk
4273.24,700.0,1520.62,1555.72,618.15,0,Low Risk
4823.73,698.0,1778.03,3054.5,418.02,1,Medium Risk
4861.04,578.0,1457.29,1453.88,977.44,0,Low Risk
5648.44,641.0,1918.23,1602.6,499.09,0,Low Risk
3965.94,811.0,382.8,2381.94,500.59,0,Low Risk
3678.87,712.0,1088.68,2044.41,716.07,1,Medium Risk
4750.44,781.0,1719.79,2500.25,497.51,0,Low Risk
3791.23,620.0,1349.77,2354.17,810.9,1,Medium Risk
4481.62,718.0,1209.92,2023.32,706.62,0,Low Risk
5545.12,722.0,1202.94,3119.43,265.47,0,Low Risk
4110.99,724.0,875.99,1375.04,199.98,0,Low Risk
4757.29,703.0,1714.23,2888.12,667.41,1,Medium Risk
3988.51,759.0,765.94,2575.14,309.24,0,Low Risk
5569.24,711.0,1354.42,2117.77,704.9,0,Low Risk
4280.45,621.0,1518.92,3438.13,109.94,1,Medium Risk
4381.37,619.0,860.31,1804.62,319.05,0,Low Risk
685.28,647.0,1472.97,1198.89,283.97,2,High Risk
3784.62,762.0,782.44,2739.56,721.39,1,Medium Risk
3530.64,706.0,803.78,1014.29,557.45,0,Low Risk
4102.74,655.0,1139.67,2263.92,891.01,1,Medium Risk
3443.28,718.0,1157.9,2720.59,545.94,1,Medium Risk
4415.51,685.0,1530.83,2225.26,531.76,1,Medium Risk
4106.89,639.0,1249.31,2327.02,298.07,1,Medium Risk
4067.94,679.0,1054.49,2868.43,65.61,1,Medium Risk
4501.42,716.0,934.37,2174.65,525.57,0,Low Risk
5713.73,571.0,2037.21,1000.0,178.65,0,Low Risk
3595.8,649.0,1642.4,1739.46,483.73,1,Medium Risk
4235.87,652.0,1095.78,2898.36,795.01,1,Medium Risk
4199.27,765.0,1004.45,1946.65,909.8,1,Medium Risk
4158.12,722.0,839.25,1125.19,576.14,0,Low Risk
3254.55,704.0,2079.99,2088.32,408.23,1,Medium Risk
2752.78,697.0,832.95,2445.34,167.78,1,Medium Risk
3691.1,626.0,790.68,3231.56,275.53,1,Medium Risk
3133.24,628.0,903.82,2305.14,373.85,1,Medium Risk
4090.06,655.0,316.24,3142.37,695.36,0,Low Risk
